student_id,dropout_probability,flagged_at_risk
1745fa8cb34b,0.262,False
47ae89b04e47,0.262,False
6b5e60740292,0.262,False
16fca6351d6b,0.262,False
6df6e9c7e54f,0.262,False
50be74478a0f,0.262,False
6e974ae30e09,0.262,False
b1159f4002ba,0.262,False
3ec72d9a3e0e,0.262,False
a256fa8be8ee,0.262,False
65c230da13bd,0.262,False
821c6fb1e8f5,0.262,False
72e4c3e5d8f7,0.262,False
616fd47e974e,0.262,False
9fc24869e8cc,0.262,False
04123be394a6,0.262,False
fb7555b80142,0.262,False
391cd5ccc739,0.262,False
5ccaf9802f50,0.262,False
fdcde210f693,0.262,False
d0da81bf4739,0.262,False
dadf1bf0d90b,0.262,False
9b30f2980e5a,0.262,False
d841bca56137,0.262,False
36193f3542dd,0.262,False
030b6c40ab13,0.262,False
2d7916afb5b4,0.262,False
e92dc3587f85,0.262,False
a6c1c3fb62b5,0.262,False
7f8dcf44bc71,0.262,False
4a2f56e9290f,0.262,False
29b7c93e6c45,0.262,False
638cfa5409b0,0.262,False
c4613d3a952c,0.261,False
8f55733518a2,0.261,False
0494ac110600,0.261,False
2225856d412a,0.261,False
412648b95911,0.261,False
b8aa83a96abf,0.261,False
59d89fe041c3,0.261,False
186fcdc87645,0.261,False
eb1712b3f90f,0.261,False
f4b0837dab7a,0.261,False
bd549ca8f43c,0.261,False
aa79bbf2723c,0.261,False
1630becb50a8,0.261,False
e55fb625e776,0.261,False
92fe1ffdf623,0.261,False
447471ea0c80,0.261,False
dae750c421e0,0.261,False
ae35cc84366c,0.261,False
7c7b0abba35a,0.261,False
cf8ac01f39e0,0.261,False
b6c7de9f4ed8,0.261,False
fc263c8d237c,0.261,False
b25705a5ecc5,0.261,False
65055ca71ed2,0.261,False
cf21fabcfbd8,0.261,False
10a7ecdd5220,0.261,False
e7f7f8ed0c29,0.261,False
a0f5cbbb0e56,0.26,False
f75166cc2fb5,0.26,False
dec28982b0c4,0.26,False
a0d805ee4212,0.26,False
fc862fdbe136,0.26,False
b4a97e62d3d6,0.26,False
d4f6b55521d4,0.26,False
45c35e36a043,0.26,False
5e58d585c70c,0.26,False
98c15ded4bf5,0.26,False
16a0ca1d4020,0.26,False
8cba20910cb3,0.26,False
f2eb8902c4a8,0.26,False
c5c1c59394d2,0.26,False
7f7109554de8,0.26,False
7f5cc66f5fca,0.26,False
1c85aede4030,0.26,False
4ba73d3b97c4,0.26,False
deed3470d977,0.26,False
ded4145f0607,0.26,False
0835457102cb,0.26,False
255d631952f9,0.26,False
753f0d370fdf,0.26,False
7539240f9b6a,0.26,False
42554ae69e2a,0.26,False
75b914791567,0.26,False
cadba328ddfd,0.26,False
b6f02dce34fd,0.26,False
3b8e26d4cf07,0.26,False
7f4ce8069856,0.26,False
7beeeb944c8a,0.26,False
f29fb165a57a,0.26,False
707b406b082c,0.26,False
0d909b4c1f70,0.26,False
ad71f7aa19a5,0.26,False
d9bdc0a10d05,0.26,False
7ce4f545c503,0.26,False
eb41ea5be4a0,0.26,False
31ae5d98d981,0.26,False
12e7937435a2,0.259,False
dedc97b4f2f1,0.259,False
8a93d7a167ac,0.259,False
a3100251278b,0.259,False
bdb1d8327123,0.259,False
6421d213acd2,0.259,False
55320597e9e5,0.259,False
40eba9a9b4a1,0.259,False
bc66cb7f1a5f,0.259,False
4eac0fc0f746,0.259,False
59802c325501,0.259,False
affab857359d,0.259,False
717318bd10a0,0.259,False
688a81524bb0,0.259,False
c4f588827f91,0.259,False
5d3e51d0a72d,0.259,False
da4ab8bfd9fb,0.259,False
72160b7127b3,0.259,False
04c1eb7db905,0.259,False
31d24addf43e,0.259,False
466837dd5ee8,0.259,False
fab2421c85bc,0.259,False
5f50e54a9f7f,0.259,False
ab075526b2f1,0.259,False
34fc968da801,0.259,False
457e5a9560ea,0.259,False
78641e1b2980,0.259,False
92353e30550d,0.259,False
f44bf207d592,0.259,False
ff3c9406f729,0.258,False
55490eba605d,0.258,False
4557c0eb977a,0.258,False
d481bfab63db,0.258,False
449e1f5f06ea,0.258,False
b9bdccd84355,0.258,False
7a0aae0d952b,0.258,False
30b0f3c0bf86,0.258,False
9b3b93139c98,0.258,False
39747a2ce398,0.258,False
99ed7ed56efb,0.258,False
0c846c53a625,0.258,False
4f7bd1ac1853,0.258,False
2b77335e0bb6,0.258,False
70903623cad6,0.258,False
ed92e7f4bb91,0.258,False
1f788b78d932,0.258,False
c23fe2d7353e,0.258,False
db7247b87d3f,0.258,False
ff0ab5696711,0.258,False
b716c8a75e12,0.258,False
cf16414639e6,0.258,False
de7187d767d7,0.258,False
2ef702cbda84,0.258,False
920003987820,0.257,False
a10c501c4711,0.257,False
b4d3cb8e13bb,0.257,False
6c3ca78d5e58,0.257,False
d80e03f40ad5,0.257,False
dfb5e3b53efa,0.257,False
60501ee687a2,0.257,False
ecf3d8d427f5,0.257,False
a9950d96a66c,0.257,False
0d9390312f62,0.257,False
bdc77b91db24,0.257,False
8ad85976dad5,0.257,False
d4abd5aef482,0.257,False
2c663ce53cbb,0.257,False
e5b13a75f638,0.257,False
97590c20840e,0.257,False
d0f4b0f018b8,0.257,False
dae0d42270d0,0.257,False
2b7792d324ce,0.257,False
11057b184166,0.257,False
7d80d5b7f1b5,0.257,False
621254e774e4,0.257,False
058e550ea612,0.257,False
bb15e2a473aa,0.257,False
0cd52af45371,0.257,False
08f1492ca450,0.257,False
53d6bb14e0a6,0.257,False
5e4aa29bf1e9,0.257,False
d76e5e9771aa,0.257,False
100a5a85b4e5,0.256,False
58a317c3a2d5,0.256,False
fb24e09ff357,0.256,False
8f334892a0ca,0.256,False
8f57d71e6a00,0.256,False
48ff54f77f9b,0.256,False
3047a5710fa3,0.256,False
999c0a12210f,0.256,False
351ed86d3f2a,0.256,False
99473f5bc742,0.256,False
6a6d99b25717,0.256,False
63f3f5d9be8c,0.256,False
3fc707120103,0.256,False
4d7b53f5cb3c,0.256,False
06d94fcac487,0.256,False
fefc96fb7318,0.256,False
0a1c6af84749,0.256,False
21b047b2cc77,0.256,False
4db3f6bff06e,0.256,False
a22e0cabf848,0.256,False
90ea097c0bbf,0.256,False
78a14549d9db,0.256,False
4c86aac7523e,0.255,False
4e8689644fe0,0.255,False
7beea307ae32,0.255,False
0b693658ff5b,0.255,False
bcfb311ea0d2,0.255,False
d4650063ff57,0.255,False
1f6595ecb0e2,0.255,False
d5d9fa65e98b,0.255,False
53d79d421bad,0.255,False
894a28a65b3b,0.255,False
fb054510ea71,0.255,False
50fc6aaa3c0c,0.255,False
c7fe96ed3889,0.255,False
139ee0de9827,0.255,False
d575123186a8,0.255,False
ce46acc60876,0.255,False
e3722a1e027e,0.255,False
9df3d8b2aec0,0.255,False
1b9841c63ca5,0.255,False
4a3a79877823,0.255,False
ede40a47379b,0.255,False
11eb138817f7,0.255,False
27594a2b8ddd,0.255,False
03961227150e,0.255,False
28bc0ecbe9ea,0.255,False
1d282b637da4,0.255,False
ea43fda2d045,0.255,False
67e3f32b684e,0.255,False
3794a9e62427,0.254,False
c2e5c9553518,0.254,False
c75c592cf79a,0.254,False
7a46fec6c489,0.254,False
177c74dfa4e8,0.254,False
2a2246e75e5d,0.254,False
4a034f456b47,0.254,False
a5f785ca0a0d,0.254,False
4ab0c676e251,0.254,False
2d7be0731d62,0.254,False
bd99f1b74922,0.254,False
bde2e9cbc54e,0.254,False
052bc214b5fe,0.254,False
a4feae22db7d,0.254,False
3db22bfbe626,0.254,False
13a76231cff8,0.254,False
eb172a56eb7a,0.254,False
1d1930b2896c,0.254,False
30a84ef55074,0.254,False
7ff52ebd8cd0,0.254,False
cf01c95a0375,0.254,False
2503b070bef7,0.254,False
f7d95ec4eec5,0.254,False
6453cff01a41,0.254,False
517556d23b3f,0.254,False
3f68448a0078,0.254,False
fc4c0511fd7a,0.253,False
0990a8b6ccda,0.253,False
4c85c4fa71c1,0.253,False
3e99cba8cde5,0.253,False
a93e6ba701fb,0.253,False
67c54e45a9fd,0.253,False
ac17f9198132,0.253,False
e8f7b2ba5705,0.253,False
6fff328f5655,0.253,False
b17db9ca97a5,0.253,False
78f0be447da9,0.253,False
4eda8d0530a4,0.253,False
7311bc2d1be3,0.253,False
447f19639641,0.253,False
ee581ad1e6c2,0.253,False
906c584ff01b,0.253,False
1657b5ad818b,0.253,False
5bf470cb03a4,0.253,False
f3425f787f9e,0.253,False
d06f2aa07986,0.253,False
870e8c60b6d1,0.253,False
098354a78b47,0.253,False
e05510a5d04a,0.253,False
ad0c5ec89b47,0.253,False
44a7494702d2,0.253,False
7dcb38755987,0.253,False
d64f1ede3fab,0.253,False
db399869e0f5,0.253,False
cf47d38e476c,0.253,False
cf08f7e97450,0.253,False
c04b53717d39,0.253,False
aec5ca13dfe8,0.253,False
db1ee8067932,0.253,False
c8e9caaa5427,0.252,False
669d530e6ab7,0.252,False
99a7199b051c,0.252,False
4d16b2ba8376,0.252,False
20b4c60b7627,0.252,False
3fdc310f7b69,0.252,False
d17f1c04c795,0.252,False
2f375f0140db,0.252,False
19130276619f,0.252,False
a9f91c1a175c,0.252,False
400258920c61,0.252,False
e1e2f715954f,0.252,False
2049f16f9fb6,0.252,False
125505d7d3f3,0.252,False
823558046efc,0.252,False
5ba0938f8050,0.252,False
25dc56da407f,0.252,False
acef85713c0c,0.252,False
214da7c25348,0.252,False
e764fefed500,0.252,False
38197136e5f4,0.252,False
c2f238f28793,0.252,False
b23ff7261883,0.252,False
61c2dca9677b,0.252,False
754df5f18f6f,0.252,False
9b1659ddf0c3,0.252,False
db74d66bea66,0.252,False
0cf0cde6785e,0.252,False
436c39528bde,0.252,False
e74e949166fc,0.252,False
af1dbd7e0a2b,0.252,False
99882a6a1de8,0.252,False
4f0dea91439d,0.252,False
dcf245247977,0.252,False
98707abc0bba,0.251,False
cd4844d43298,0.251,False
45647bca9588,0.251,False
b4debab1c8f8,0.251,False
c3559b4b716a,0.251,False
5f088f37fb00,0.251,False
ab0fc921f329,0.251,False
aabea10616d2,0.251,False
26333ad20c67,0.251,False
60106b84c4a3,0.251,False
f5f8a58e8d78,0.251,False
e874fdfec127,0.251,False
1545c425e3c8,0.251,False
c9a699379bcd,0.251,False
a7d8d8c0fc72,0.251,False
7343fe0977bd,0.251,False
cb1c9c1ada90,0.251,False
49a5b0ecfeda,0.251,False
9099bd1535c6,0.251,False
2ecc294cff94,0.251,False
f1a1d3465446,0.251,False
54167a9a49be,0.251,False
973cdaa14907,0.251,False
b178519895c5,0.251,False
1f27bcb73ab0,0.25,False
a066db9c7306,0.25,False
a0d761f0664b,0.25,False
bdaeff93efc8,0.25,False
b29d3bac9d9c,0.25,False
14d843bc7315,0.25,False
2e8210c19384,0.25,False
a7797d884549,0.25,False
01764f84925e,0.25,False
39ffaddf4694,0.25,False
9dff75c69189,0.25,False
111f0bbc34cd,0.25,False
29c125f5107b,0.25,False
9ce94ee77256,0.25,False
bdd3b306fd93,0.25,False
8f3b45548b0b,0.25,False
bb8ad5c4e3b9,0.25,False
3c3da96b25fe,0.25,False
6a16193a559f,0.25,False
906ef444eedf,0.25,False
321f4e36e3f3,0.25,False
d2f944c2b0a5,0.25,False
acb0ea3095ae,0.25,False
faac206425fa,0.25,False
3e2e41e30ba6,0.25,False
a29d44c2e8f8,0.25,False
f49a5ac2fb46,0.25,False
6b6ceae009dc,0.25,False
5eec8b36a0c3,0.25,False
34c0b225cfd7,0.25,False
991036c06509,0.25,False
0dd4519aaaff,0.25,False
7682d2a1b41f,0.25,False
c2d0606b1a1d,0.25,False
915db4cccc21,0.25,False
27812c64f3aa,0.25,False
a8914f63c36d,0.25,False
9c8dee6443d6,0.25,False
f328449720a7,0.25,False
19341008a0d2,0.25,False
307d3259b1e7,0.249,False
3e1484642464,0.249,False
19da829fbae3,0.249,False
04ef0cdc77cb,0.249,False
18a2a8a54235,0.249,False
6cb45620c278,0.249,False
ffd7102851b8,0.249,False
83284a063e22,0.249,False
2e953da70820,0.249,False
81639d6096a2,0.249,False
8c0bb6442a2e,0.249,False
6a67e64a1faa,0.249,False
17b9695289c1,0.249,False
8a4dc93921c7,0.249,False
abe01b15b4c9,0.249,False
35e0b9734ab2,0.249,False
ec3d325c4b08,0.249,False
7d842e82684c,0.249,False
bf379836639c,0.249,False
986f6785cfe9,0.249,False
e5a192b30eda,0.249,False
40a94065f579,0.249,False
22204bd99623,0.249,False
08693aeafeb8,0.249,False
4ccb1162a79d,0.249,False
c2d8b399bac8,0.249,False
f34f4bb09a4c,0.249,False
95e3777b90c3,0.249,False
62637c95978f,0.249,False
247bbefa5f88,0.249,False
bf33aa2e58e5,0.249,False
57aae5bf0e8e,0.249,False
c795eb2ed880,0.249,False
f5f5ccdb6f01,0.249,False
da3b3d9e8d50,0.249,False
5e2c1f299212,0.249,False
9507129febae,0.249,False
38ebe747db54,0.249,False
2e6e8e14b179,0.248,False
2a5e69e6fafa,0.248,False
2e22f504661b,0.248,False
2f2a980281f3,0.248,False
628b457d5b86,0.248,False
e38192d74266,0.248,False
b8ae44ef3afd,0.248,False
63d47b765c70,0.248,False
1ed5f65393b1,0.248,False
bb136846857d,0.248,False
aa68428f6123,0.248,False
f766e622e75a,0.248,False
d5bfcae58ead,0.248,False
3df452c67a09,0.248,False
046f6ef2ccb4,0.248,False
e053f29479de,0.248,False
564a38db5720,0.248,False
7a0fc43d7ba0,0.248,False
efd59e200392,0.248,False
4ec5e5570a1e,0.248,False
bab6fa69cabb,0.248,False
27984fe18abb,0.248,False
a7a09e746b08,0.248,False
3e34e4a190bc,0.248,False
f240f497bd16,0.248,False
073e2ce75daf,0.248,False
53143952a6ce,0.248,False
49acb87f03aa,0.248,False
0d57b6fa2207,0.248,False
4ada250a279a,0.248,False
b3d6e70ce0c8,0.248,False
b5de20134754,0.248,False
3032d496d17d,0.248,False
68a1f21efe36,0.248,False
be42f2f2cd42,0.247,False
f64c24f034cc,0.247,False
ff803702da50,0.247,False
ccd96730fecd,0.247,False
4db2cf470b9b,0.247,False
454f5f5862a2,0.247,False
a005e582f1ce,0.247,False
63a0e2ac241c,0.247,False
b43ef825b6e4,0.247,False
aaedcfba8871,0.247,False
8d2ea922f0dd,0.247,False
2ab8911c1e3f,0.247,False
880d65171316,0.247,False
7130bedcf7ed,0.247,False
43c1d1043fb1,0.247,False
e8b1a1f6fee8,0.247,False
c9ff142f27fc,0.247,False
fa3bde175293,0.247,False
82739af1039f,0.247,False
7f05193be920,0.247,False
f6cc45950011,0.247,False
1531f7144cd5,0.247,False
7f60a1133c50,0.247,False
61dee84ec2a1,0.247,False
27248a5f4a59,0.247,False
c62e181a5009,0.247,False
edae7e292b1a,0.247,False
378516c69eae,0.247,False
164c90732ae8,0.247,False
939d7c25398c,0.247,False
eec7442dd8ec,0.247,False
bf76983eeec1,0.247,False
6d11b2838522,0.247,False
6cf7df77337e,0.247,False
5e8e01fbe84c,0.247,False
e25e7afcc6b1,0.247,False
37bfc3ccd16b,0.247,False
b00a07ddce9b,0.247,False
94a78881fdcd,0.246,False
371bcac5c4c0,0.246,False
0cc04a47cccc,0.246,False
f8968fd44108,0.246,False
d1c7dc61d7ab,0.246,False
0894b6e2c72b,0.246,False
1995430825cb,0.246,False
e95ddd2ff521,0.246,False
bddc6428eb46,0.246,False
38f24db61e2c,0.246,False
8c51da32d09d,0.246,False
c404b8906efa,0.246,False
5ec824342bf9,0.246,False
c38ebd2cb00f,0.246,False
eb8178e73d5d,0.246,False
32c1da7a101f,0.246,False
a82594d972aa,0.246,False
5e2fc63c23eb,0.246,False
4c0631871bce,0.246,False
622b111abedc,0.246,False
3e914ef43cca,0.246,False
761b7c83417e,0.246,False
1e64a9fe4759,0.246,False
abebf4faa4d6,0.246,False
9b55ab7b8a97,0.246,False
6b52c818307f,0.246,False
4e29966fec45,0.246,False
00138ca10e54,0.246,False
0bc77eb4c694,0.245,False
2ed1fff52e78,0.245,False
032be831b725,0.245,False
50721c6d5c34,0.245,False
8f7449bd7d92,0.245,False
3d8f5bcfbe8c,0.245,False
ce7e6d0fc79a,0.245,False
46d7541acfb3,0.245,False
0a10f40c17e9,0.245,False
462c8547dbc9,0.245,False
7a5cd75ce8e0,0.245,False
c20d05da84e8,0.245,False
b1272a8c23f4,0.245,False
ad616bdc0103,0.245,False
7ec6ce5eb257,0.245,False
68fc35d480a9,0.245,False
794b4436fca6,0.245,False
6877dbbc5f9c,0.245,False
52c422e3c302,0.245,False
58f622c6c83f,0.245,False
f4eac2285836,0.245,False
378a596a557c,0.245,False
e34261d7e4bb,0.245,False
9b2bb82560f7,0.245,False
976f7c9051ef,0.245,False
45770117e3f6,0.245,False
7980087eccc3,0.245,False
f77486d06772,0.245,False
bf1c3d3bc59e,0.245,False
e87d9e89e9e6,0.245,False
80ff209f5cc5,0.245,False
33276d93a11e,0.244,False
912e911e77ae,0.244,False
6f5bcdb3a51a,0.244,False
9c52b3ffc117,0.244,False
b7df4f99a191,0.244,False
0791cd9f0635,0.244,False
2c72eb185e07,0.244,False
c4b754120aa1,0.244,False
8d88b718d785,0.244,False
2ddd4e9dfe30,0.244,False
1d665a605994,0.244,False
7c03e7833a52,0.244,False
5bb147bbe4b0,0.244,False
e00306abeb06,0.244,False
5c84eb0fb9a0,0.244,False
cc82cb2227cf,0.244,False
b23395c1e788,0.244,False
d9766442088a,0.244,False
093cde647409,0.244,False
36c9d3d1cc87,0.244,False
0aa59eaed595,0.244,False
ee83fe0f5959,0.244,False
2290ba512761,0.244,False
1614977bf1ef,0.244,False
69618c00ea97,0.244,False
e3335c0eaeb2,0.244,False
ae55725421a2,0.244,False
3b0e8efeb849,0.244,False
294b79c398ac,0.244,False
4056f361b00d,0.244,False
bd76d9f17d06,0.243,False
0f6591c0f172,0.243,False
1c2f9e08f1a3,0.243,False
12af4465a275,0.243,False
9096c0541bdd,0.243,False
d132816ef789,0.243,False
f4b1adefc99e,0.243,False
a59cf6d2b7da,0.243,False
c97eea456d39,0.243,False
9088c236f639,0.243,False
78abfdefdf7b,0.243,False
dc27e31f4872,0.243,False
ecac4f339359,0.243,False
22b0453aebe7,0.243,False
43ec9af655b1,0.243,False
0654b2d9986c,0.243,False
ea35d349dae2,0.243,False
6d7847111086,0.243,False
f8f415a1ce16,0.243,False
129fca413fbd,0.243,False
c72c0acbf94c,0.243,False
d68fba14f513,0.243,False
aaa030eb2244,0.243,False
eb833cbfca9b,0.243,False
e48125e46daf,0.243,False
668c05adb95a,0.243,False
e7ba96287f13,0.243,False
e2509a115b64,0.243,False
4c4bcba4b768,0.243,False
4de11faf6f93,0.243,False
f2eaf50c3e87,0.243,False
dadec9f8a0ed,0.243,False
919c5204b68e,0.243,False
5beaa73135f6,0.243,False
e1d3b57088bf,0.243,False
a96dba5bebe0,0.243,False
bac9070a74d7,0.243,False
911ee06c297c,0.243,False
4532d4bb51df,0.242,False
6714df4cc1fd,0.242,False
1133d5ebf013,0.242,False
106839d2d7b1,0.242,False
b7c09d5d62ef,0.242,False
af20b9d685c3,0.242,False
fb1c646c0640,0.242,False
a76f098e29d7,0.242,False
ab60e8b8ae27,0.242,False
c28efdcdfd37,0.242,False
12ca8000b48c,0.242,False
2ca9ee69d1a9,0.242,False
417548dfc744,0.242,False
0709699bdfcc,0.242,False
22f8c0f7db70,0.242,False
f6066c460f47,0.242,False
5bb0f3f983a7,0.242,False
6eec439e2aab,0.242,False
bafe62df7896,0.242,False
0129c8bffda8,0.242,False
592862f755f8,0.242,False
3ef8fd839b89,0.242,False
4ff8d262fded,0.242,False
249caf26e76d,0.242,False
2f54f3e2eac1,0.242,False
e10349748968,0.242,False
65e2fb265925,0.242,False
1855901ef561,0.242,False
1724c837d64d,0.242,False
bc4993086442,0.242,False
0a400209a82a,0.242,False
c7e001806627,0.242,False
7ae7a5db0c02,0.242,False
f5406d4386ad,0.242,False
31d7a5e953d3,0.242,False
432944e29c1a,0.241,False
767abfddb887,0.241,False
ca3d3925856d,0.241,False
9da62b7ab724,0.241,False
38792d7b5a9c,0.241,False
ba1f1b07cdd1,0.241,False
0200cd2e6f71,0.241,False
de59128332ae,0.241,False
e6154c7a0ab8,0.241,False
266eecac5718,0.241,False
ec085efed2df,0.241,False
130e9e5cfc29,0.241,False
873b5c51819f,0.241,False
affd4c19c6a4,0.241,False
10b8604417cf,0.241,False
4106bb244d77,0.241,False
cba8602a866b,0.241,False
3daa4047b0c1,0.241,False
abc4fe21f295,0.241,False
d3cccb01c593,0.241,False
8f93477cba9b,0.241,False
7b4b2a2faeb2,0.241,False
f75f6dc33797,0.241,False
961f20dd23ef,0.241,False
190a1d089199,0.24,False
e84fc1731e60,0.24,False
3ecbc6ddaa4f,0.24,False
83bbba7e9e2c,0.24,False
30cee1fde66a,0.24,False
62e341269463,0.24,False
3213f1135628,0.24,False
75634aa87031,0.24,False
99257b7531d3,0.24,False
ccb9d47fea0a,0.24,False
a9863accac64,0.24,False
121cdb832bcd,0.24,False
5d7bfe3ba520,0.24,False
527b85277d8c,0.24,False
b6a531ab6c0b,0.24,False
090265f94ede,0.24,False
46bee3bdd796,0.24,False
23cb35868ebe,0.24,False
c8885f954a3e,0.24,False
1d349a6590b7,0.24,False
c1e3e21dd5a3,0.24,False
ec847fe51015,0.24,False
aaccdc3d2fbe,0.24,False
34c4220d482c,0.24,False
d9e6d86dde23,0.24,False
58b477c90f1e,0.24,False
01a0259a708f,0.24,False
619f48366067,0.24,False
4b19c8475ca3,0.24,False
6905509e34e5,0.24,False
570969a27018,0.24,False
395da45c1f79,0.24,False
2d9861cf99f8,0.239,False
003bd069579b,0.239,False
2605af209a06,0.239,False
5c2d82b29619,0.239,False
0017043f04dc,0.239,False
b4e38100f382,0.239,False
0f6dc12cdf4f,0.239,False
0408ea8519fa,0.239,False
dee5d770fd23,0.239,False
c567b1abdec5,0.239,False
098fcbc1db03,0.239,False
8fba8cf59366,0.239,False
125954269a1e,0.239,False
34f2f7344120,0.239,False
f99d4efbaeb0,0.239,False
e72069a27977,0.239,False
be8a300ca9c3,0.239,False
3945ebde8625,0.239,False
104ee91a7ca9,0.239,False
7e6a5d85194d,0.239,False
fb3877bcc5b4,0.239,False
1ed3526610e2,0.239,False
2830493a9bf2,0.239,False
a0113ac3f810,0.239,False
08ca489f86d6,0.239,False
7a799ea17142,0.239,False
bbe96cbbadf0,0.238,False
98eebf9424ac,0.238,False
cd724d2f6f84,0.238,False
fa0cd11acf38,0.238,False
3c6c598aab37,0.238,False
2a57e8297dea,0.238,False
06b880ec8de4,0.238,False
44b7959519f6,0.238,False
aca9cce95d75,0.238,False
dafee556d10f,0.238,False
ffb8cb4382b1,0.238,False
909581cc26fa,0.238,False
3b0a096cf4cb,0.238,False
1f9cc52acca3,0.238,False
9328f74b0ada,0.238,False
b3f18741747a,0.238,False
da9c85d70013,0.238,False
e009acee01d3,0.238,False
f753c3c88e9e,0.238,False
aba7ae10839f,0.238,False
8ef2d1853f2f,0.238,False
5bea3e528bde,0.238,False
1b9815933845,0.238,False
35a0446fbae1,0.238,False
1e9bda66cedb,0.238,False
e9111019b45b,0.238,False
bc36534743dd,0.238,False
472b15839494,0.238,False
2f871ed3be6f,0.238,False
faacd68b3333,0.238,False
ba6849806912,0.238,False
411b36de5578,0.238,False
f6ba830ff171,0.238,False
d9574c64cd27,0.238,False
eee21ee8f07d,0.238,False
2a21abfdb80b,0.238,False
2a137979efd8,0.238,False
1b9cd04e57ac,0.238,False
4042b9dc121d,0.238,False
8c381302c84e,0.237,False
b0aae108110d,0.237,False
2aff09c44abe,0.237,False
85d60fb60f2d,0.237,False
0c4947ebde96,0.237,False
bfcaf6e77801,0.237,False
49256c730494,0.237,False
18e8590b1576,0.237,False
0b5ad08ebe5e,0.237,False
2f76c9d822ca,0.237,False
c39c29a5fd91,0.237,False
bfb439bcddaa,0.237,False
8f6234611af6,0.237,False
aeaa435888a9,0.237,False
b2a9bdc21351,0.237,False
943281b0a7b2,0.237,False
a1b020a834bd,0.237,False
ba1b716dfa64,0.237,False
89cc2afc59ee,0.237,False
4222108ed5f2,0.237,False
9a76da05c5d2,0.237,False
60a4934ebb79,0.237,False
8414d41ddd8e,0.237,False
375ad0ae509b,0.237,False
207253a389bd,0.237,False
857ce6b912b7,0.237,False
90fb0688ae1c,0.237,False
bc3de902d74e,0.237,False
da55d6a7b80a,0.237,False
4dc860226cff,0.237,False
d60d4bed3e08,0.237,False
aafa33a22592,0.237,False
5570fdebad82,0.236,False
0ac3602a3087,0.236,False
b89249440734,0.236,False
3f3d82ba357d,0.236,False
4476572b5ce0,0.236,False
ed75bc996416,0.236,False
2d7cc03a6436,0.236,False
451e2154e10a,0.236,False
6a296b942b6f,0.236,False
f7082d28b852,0.236,False
a8ae28cf548c,0.236,False
05f324b8db87,0.236,False
a87767ce522f,0.236,False
eb48d116daf3,0.236,False
c5df314badbd,0.236,False
ef3748ed682d,0.236,False
4b6f4a76202c,0.236,False
54dbad6718ab,0.236,False
003784be18af,0.236,False
51051df37025,0.236,False
d9e58808aede,0.236,False
7e57d9f33088,0.236,False
739af20f0264,0.236,False
ec7f78acbedf,0.236,False
dadd6e2c6eef,0.236,False
7b313ca09757,0.236,False
7d7a9ad7a8de,0.236,False
0edfc2cb6afd,0.236,False
8878d478a333,0.236,False
af5d9dff31a3,0.236,False
c7d6b1020fd5,0.236,False
343d64ee0286,0.236,False
3887dd525af0,0.236,False
c2dbd5e1fe2d,0.236,False
104b2f1c2aa5,0.236,False
72cef759ca28,0.236,False
fbe7d1d2ab47,0.235,False
8e654ba913ec,0.235,False
cc6891390a40,0.235,False
eac2992c60da,0.235,False
3fb6c97a1331,0.235,False
3e3f4f00964c,0.235,False
584737e67972,0.235,False
2b5767d26a3f,0.235,False
72d5e1dbcf73,0.235,False
e75006b50b99,0.235,False
8d3643fd1514,0.235,False
837e1584bccb,0.235,False
e984a2b7b8a5,0.235,False
4e310420ddfd,0.235,False
d3a2339e0070,0.235,False
0adfb49734e1,0.235,False
c960ee19a380,0.235,False
f8cda38ee740,0.235,False
849760e5f803,0.235,False
1f2850fb9da8,0.235,False
9af6de81276e,0.235,False
14bbde7c27e6,0.235,False
e3bdd56860b5,0.235,False
cafb1f6f3720,0.235,False
5759a034ed8e,0.235,False
2130e14ec37f,0.235,False
9a74e773a50f,0.235,False
2a4d63c11c46,0.235,False
bfa31917275d,0.234,False
e4933f7c6d74,0.234,False
a44175988fb9,0.234,False
d5e800556154,0.234,False
42343ed41a07,0.234,False
6c7c7311733a,0.234,False
c62c7ae8e6f3,0.234,False
891ec2c00c84,0.234,False
18650ecf03c3,0.234,False
